id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
1190271840268107776,1190271840268107776,1572617895000,2019-11-01,15:18:15,CET,94022742,irfhabib,S lrfan Habib,,You turned our Diwali into moharram. Ur Moti Nagar delhi dealer forced us to make full payment for Crysta promising the car bfr Diwali. “Exactly the 7th day after payment.” TWENTY days no vehicle. No response. Return our money asap with interest & harassment compensation  #Shame  https://twitter.com/Toyota_India/status/1188473720488095744 …,[],['https://twitter.com/Toyota_India/status/1188473720488095744'],[],5,34,111,['#shame'],[],https://twitter.com/irfhabib/status/1190271840268107776,False,https://twitter.com/Toyota_India/status/1188473720488095744,0,,,,,,,"[{'user_id': '94022742', 'username': 'irfhabib'}]",
1190213945346400256,1190213945346400256,1572604092000,2019-11-01,11:28:12,CET,982974379259842561,bleedgreenarmy,Bleed Green,,These are dead bodies of our sindhi brother which are sent to home through dust load truck  #Shame #TezgamExpressFire pic.twitter.com/8mq3V8gXee,[],[],['https://pbs.twimg.com/media/EIR9QelXkAAyD3T.jpg'],2,2,9,"['#shame', '#tezgamexpressfire']",[],https://twitter.com/bleedgreenarmy/status/1190213945346400256,False,,0,,,,,,,"[{'user_id': '982974379259842561', 'username': 'bleedgreenarmy'}]",
1190128591654096898,1190128591654096898,1572583742000,2019-11-01,05:49:02,CET,1170170200320200705,saaaggood,saaaggood,,No words are needed#trump #shame #looser pic.twitter.com/O3Ohybzmbn,[],[],['https://pbs.twimg.com/media/EIQvpQfXYAEs-Wg.jpg'],0,0,1,"['#shame', '#looser']",[],https://twitter.com/saaaggood/status/1190128591654096898,False,,0,,,,,,,"[{'user_id': '1170170200320200705', 'username': 'saaaggood'}]",
1190103670634860544,1190102652501151744,1572577800000,2019-11-01,04:10:00,CET,1108235680793022464,alps_ovic,Alps Oviç,,I will keep shaming Andrew Murphy until you loose that badge and take a walk in you LAC #andrewmurphy #shame  pic.twitter.com/1cc12iLRpw,['sbsnews'],[],['https://pbs.twimg.com/media/EIQY-rTWsAI-7Sj.jpg'],0,4,5,"['#andrewmurphy', '#shame']",[],https://twitter.com/alps_ovic/status/1190103670634860544,False,,0,,,,,,,"[{'user_id': '1108235680793022464', 'username': 'alps_ovic'}, {'user_id': '8197942', 'username': 'SBSNews'}]",
1189970184661917696,1189970184661917696,1572545975000,2019-10-31,19:19:35,CET,1186624271885520896,ajayparihaar74,AJ Saim,,This is how our government is treating doctors and dancers! #shame #StopRuiningMedicosFuture pic.twitter.com/zbso8Aplk2,[],[],['https://pbs.twimg.com/media/EIOfj_NXYAEHAHl.jpg'],1,5,15,"['#shame', '#stopruiningmedicosfuture']",[],https://twitter.com/ajayparihaar74/status/1189970184661917696,False,,0,,,,,,,"[{'user_id': '1186624271885520896', 'username': 'ajayparihaar74'}]",
1189371050519252993,1189371050519252993,1572403130000,2019-10-30,03:38:50,CET,766650125582233600,ownyourpast,"Sarah Woodhouse, PhD",,"Emotional trauma affects our choices around education, work and money.  Trauma doesn’t just affect health and relationships, it affects our ability to succeed and find our purpose.  #trauma #PTSD #recovery #shame #EmotionalIntelligence",[],[],[],14,104,278,"['#trauma', '#ptsd', '#recovery', '#shame', '#emotionalintelligence']",[],https://twitter.com/ownyourpast/status/1189371050519252993,False,,0,,,,,,,"[{'user_id': '766650125582233600', 'username': 'ownyourpast'}]",
1189273659946553347,1189267805834743809,1572379910000,2019-10-29,21:11:50,CET,597813130,juanelo1382,juan mtz siguenza.,,The world famous Republicans doing their job. #shame,['gunreformryan'],[],[],0,4,29,['#shame'],[],https://twitter.com/juanelo1382/status/1189273659946553347,False,,0,,,,,,,"[{'user_id': '597813130', 'username': 'juanelo1382'}, {'user_id': '3910760593', 'username': 'GunReformRyan'}]",
1189133353695371264,1189133353695371264,1572346459000,2019-10-29,11:54:19,CET,1005641414909165568,priyara93478459,Priya Raj,,"Once again it had been proved that there is no place for good people in society,specially in india.This is totally insane.#shame #justiceforvijay",[],[],[],0,11,16,"['#shame', '#justiceforvijay']",[],https://twitter.com/PriyaRa93478459/status/1189133353695371264,False,,0,,,,,,,"[{'user_id': '1005641414909165568', 'username': 'PriyaRa93478459'}]",
1188470750715379712,1188470750715379712,1572188482000,2019-10-27,16:01:22,CET,1169276687894212608,jennyyuen9,Jennyyuen.,,"This is Hong Kong policemen  , #shame on them,  who gone judge them?  pic.twitter.com/S6hooOUm5v",[],[],"['https://pbs.twimg.com/media/EH5L1k_UcAA_fbb.jpg', 'https://pbs.twimg.com/media/EH5L2GbU8AEoigs.jpg']",1,2,3,['#shame'],[],https://twitter.com/Jennyyuen9/status/1188470750715379712,False,,0,,,,,,,"[{'user_id': '1169276687894212608', 'username': 'Jennyyuen9'}]",
1188405284840116224,1188405284840116224,1572172874000,2019-10-27,11:41:14,CET,31075576,mir73,Mir Shabbir Ali Bijarani,,Sukkur Multan Motorway is already made and is final and yet the lazy and biased Naizi Government will not open it for public because it doenst want citizens of Sindh to benefit from it #Shame,[],[],[],2,9,27,['#shame'],[],https://twitter.com/Mir73/status/1188405284840116224,False,,0,,,,,,,"[{'user_id': '31075576', 'username': 'Mir73'}]",
1191119855166148610,1191119855166148610,1572820078000,2019-11-03,23:27:58,CET,1561216340,hollywoodindc,🎬HollywoodinDC,,Well @MayorBowser check this out.  Too bad the crooked council overturned the people’s vote. #Shame #shame #shame @L_is_a_Hunter https://twitter.com/aoc/status/1191084548265857028 …,"['mayorbowser', 'l_is_a_hunter']",['https://twitter.com/aoc/status/1191084548265857028'],[],0,0,0,"['#shame', '#shame', '#shame']",[],https://twitter.com/HollywoodinDC/status/1191119855166148610,False,https://twitter.com/AOC/status/1191084548265857028,0,,,,,,,"[{'user_id': '1561216340', 'username': 'HollywoodinDC'}, {'user_id': '976542720', 'username': 'MayorBowser'}, {'user_id': '287681902', 'username': 'L_is_a_Hunter'}]",
1191075143784771586,1191075143784771586,1572809418000,2019-11-03,20:30:18,CET,930462197423230976,juristestgn,Juristes per la República,,"Hello @amnesty,  And Catalonia? #shame  https://twitter.com/amnesty/status/1190926241798467585 …",['amnesty'],['https://twitter.com/amnesty/status/1190926241798467585'],[],0,17,20,['#shame'],[],https://twitter.com/juristestgn/status/1191075143784771586,False,https://twitter.com/amnesty/status/1190926241798467585,0,,,,,,,"[{'user_id': '930462197423230976', 'username': 'juristestgn'}, {'user_id': '18213483', 'username': 'amnesty'}]",
1191071236547178497,1191071236547178497,1572808486000,2019-11-03,20:14:46,CET,246518479,vkanida,VK,,"Forget about any effort....but Not a single comment on SM by @PMOIndia  or @narendramodi in last 6 yrs, while on power and living in Delhi. #Shame #DelhiAirEmergency https://twitter.com/DDNewsHindi/status/1191026699518918656 …","['pmoindia', 'narendramodi']",['https://twitter.com/DDNewsHindi/status/1191026699518918656'],[],0,0,0,"['#shame', '#delhiairemergency']",[],https://twitter.com/VKAnida/status/1191071236547178497,False,https://twitter.com/DDNewsHindi/status/1191026699518918656,0,,,,,,,"[{'user_id': '246518479', 'username': 'VKAnida'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '18839785', 'username': 'narendramodi'}]",
1191048963362893826,1191048963362893826,1572803176000,2019-11-03,18:46:16,CET,47205748,boxster2004,Elmer Saunders,,"Apparently @KellyannePolls isn't reading or watching the news in which @MickMulvaneyOMB admitted this was the case (and told us to ""get over it!"")!  Or is she just #lying?  Either way, #shame on @KellyannePolls !! https://twitter.com/TianaTheFirst/status/1190995879676829696 …","['kellyannepolls', 'mickmulvaneyomb']",['https://twitter.com/TianaTheFirst/status/1190995879676829696'],[],0,0,0,"['#lying', '#shame']",[],https://twitter.com/Boxster2004/status/1191048963362893826,False,https://twitter.com/TianaTheFirst/status/1190995879676829696,0,,,,,,,"[{'user_id': '47205748', 'username': 'Boxster2004'}, {'user_id': '471672239', 'username': 'KellyannePolls'}, {'user_id': '888031054141022209', 'username': 'MickMulvaneyOMB'}]",
1191028438095687680,1191018451776741382,1572798282000,2019-11-03,17:24:42,CET,41067164,texrex96,TexRex96,,Yet fudging the truth about consensual sex definitely rose to the level of impeachment in 1998... Tom Cole and the GOP are amoral hypocrites setting horrible precedents they will soon regret. #shame,['resistbot'],[],[],0,0,3,['#shame'],[],https://twitter.com/texrex96/status/1191028438095687680,False,,0,,,,,,,"[{'user_id': '41067164', 'username': 'texrex96'}, {'user_id': '835740314006511618', 'username': 'resistbot'}]",
1191006509590814723,1191006509590814723,1572793054000,2019-11-03,15:57:34,CET,922386351865106432,georgefairhurs4,George Fairhurst,,"Smiling and shaking her head while £17 million is cut from the local area? Forget brass neck, this is bloody bronze neck! #Shame  https://twitter.com/deanneferguson/status/1191005870961901568 …",[],['https://twitter.com/deanneferguson/status/1191005870961901568'],[],0,11,14,['#shame'],[],https://twitter.com/GeorgeFairhurs4/status/1191006509590814723,False,https://twitter.com/Deanneferguson/status/1191005870961901568,0,,,,,,,"[{'user_id': '922386351865106432', 'username': 'GeorgeFairhurs4'}]",
1190977385174188033,1190977385174188033,1572786110000,2019-11-03,14:01:50,CET,152894817,pranvprksh,Pranav Prakash,,Foreign players r training wid their mask on. Foreign nationals r issued advisory on air pollution. Thousands are suffering due to poisonous gases. World media is naming and shaming Delhi. Our CM & PM are busy pointing fingers on one another. Welcome to #incredibleindia. #Shame,[],[],[],0,0,0,"['#incredibleindia', '#shame']",[],https://twitter.com/pranvprksh/status/1190977385174188033,False,,0,,,,,,,"[{'user_id': '152894817', 'username': 'pranvprksh'}]",
1190657985489575937,1190630118655430657,1572709959000,2019-11-02,16:52:39,CET,43095630,francis_3,TrumpNeck,,#Shame on these Fox advertisers and sponsors for their unwavering support of misinformation campaign grifters like Carlson and Lauren  @Allstate @esurance @Disney @Marvel @UniversalPics @ProcterGamble @Tampax @Always @Carvana @Bayer @IHOP @Ancestry @LifeLock @Acura,"['designationsix', 'allstate', 'esurance', 'disney', 'marvel', 'universalpics', 'proctergamble', 'tampax', 'always', 'carvana', 'bayer', 'ihop', 'ancestry', 'lifelock', 'acura']",[],[],0,16,13,['#shame'],[],https://twitter.com/Francis_3/status/1190657985489575937,False,,0,,,,,,,"[{'user_id': '43095630', 'username': 'Francis_3'}, {'user_id': '969138694308421632', 'username': 'DesignationSix'}, {'user_id': '14275290', 'username': 'Allstate'}, {'user_id': '14388488', 'username': 'esurance'}, {'user_id': '67418441', 'username': 'Disney'}, {'user_id': '15687962', 'username': 'Marvel'}, {'user_id': '21904217', 'username': 'UniversalPics'}, {'user_id': '27025414', 'username': 'ProcterGamble'}, {'user_id': '438802316', 'username': 'Tampax'}, {'user_id': '438803220', 'username': 'Always'}, {'user_id': '913261260', 'username': 'Carvana'}, {'user_id': '137319302', 'username': 'Bayer'}, {'user_id': '475199073', 'username': 'IHOP'}, {'user_id': '16754078', 'username': 'Ancestry'}, {'user_id': '10257092', 'username': 'LifeLock'}, {'user_id': '24277513', 'username': 'Acura'}]",
1190451287722250240,1190451287722250240,1572660679000,2019-11-02,03:11:19,CET,21905129,wccjtsan,AreYouWillingToFightForThatPersonYouDon'tKnow?,,"CAP, Spkr Pelosi, & every candidate who doesn't support #MedicareForAll need to learn from this boy.  The 8 year old is willing to share his candy with someone he doesn't even know- ""For the next kid"".   #shame on those who won't fight for m4a for someone they don't even know  https://twitter.com/tunnellvision2/status/1190443628491157504 …",[],['https://twitter.com/tunnellvision2/status/1190443628491157504'],[],0,6,10,"['#medicareforall', '#shame']",[],https://twitter.com/wccjtsan/status/1190451287722250240,False,https://twitter.com/tunnellvision2/status/1190443628491157504,0,,,,,,,"[{'user_id': '21905129', 'username': 'wccjtsan'}]",
1190404986573705216,1190404986573705216,1572649640000,2019-11-02,00:07:20,CET,932586113226731521,childlovepapa,CRA,,"This is very serious offence.  On dated: 01-11-19 Md. Akil has immolated himself in front of CAW cell, Ranibagh, Delhi because of constant harassment by police #Shame He has been admitted to Mahavir Hospital with 90% burn & referred to Safdurjubg Hospital.  @DelhiPolice @PMOIndia pic.twitter.com/fBUhQkvqME","['delhipolice', 'pmoindia']",[],['https://pbs.twimg.com/media/EIUrBMnWkAAY3cu.jpg'],4,29,17,['#shame'],[],https://twitter.com/childLOVEpapa/status/1190404986573705216,False,,0,,,,,,,"[{'user_id': '932586113226731521', 'username': 'childLOVEpapa'}, {'user_id': '1850705408', 'username': 'DelhiPolice'}, {'user_id': '471741741', 'username': 'PMOIndia'}]",
1190279659054927872,1190279659054927872,1572619759000,2019-11-01,15:49:19,CET,89556473,abhijat23,🚀Abhijat Shrivastava ✍  🇮🇳🏁,,#Shame  if true @UIDAI @PMOIndia https://twitter.com/GreatGameIndia/status/1189846752246947841 …,"['uidai', 'pmoindia']",['https://twitter.com/GreatGameIndia/status/1189846752246947841'],[],0,0,0,['#shame'],[],https://twitter.com/ABHIJAT23/status/1190279659054927872,False,https://twitter.com/GreatGameIndia/status/1189846752246947841,0,,,,,,,"[{'user_id': '89556473', 'username': 'ABHIJAT23'}, {'user_id': '1596415166', 'username': 'UIDAI'}, {'user_id': '471741741', 'username': 'PMOIndia'}]",
1190258828119617537,1190258786415644674,1572614793000,2019-11-01,14:26:33,CET,1186929373443743749,thawratlobnan,Thawra,,"The second is trying to hijack the date and time, and even the design, to get people to support a pro #aoun protest. Telling sign in their first poster, it's the president they're supporting while the flag tries to shrink into the corner. #shame  pic.twitter.com/IteunJjzuU",[],[],"['https://pbs.twimg.com/media/EISmFPYXkAACbLN.jpg', 'https://pbs.twimg.com/media/EISmFj1WwAkUhvG.jpg']",0,0,0,"['#aoun', '#shame']",[],https://twitter.com/thawratlobnan/status/1190258828119617537,False,,0,,,,,,,"[{'user_id': '1186929373443743749', 'username': 'thawratlobnan'}]",
1190254898467749894,1190254898467749894,1572613856000,2019-11-01,14:10:56,CET,763244960,mayaelkik,Maya EL Kik,,"Guys, report this page pls. #shame  pic.twitter.com/QSCJxXD8Ce",[],[],['https://pbs.twimg.com/media/EISig8IWoAAsURu.jpg'],0,1,1,['#shame'],[],https://twitter.com/MayaELKik/status/1190254898467749894,False,,0,,,,,,,"[{'user_id': '763244960', 'username': 'MayaELKik'}]",
1190159405804703744,1190159405804703744,1572591089000,2019-11-01,07:51:29,CET,2557379772,jeetabhikar,ABHIJIT KARMAKAR,,"After 2 month of complaining till now problem not resolve by your government officials, even your government fail to provide drinking water to your own people #shame @DidiKeBolo @MamataOfficial","['didikebolo', 'mamataofficial']",[],[],0,0,0,['#shame'],[],https://twitter.com/jeetabhikar/status/1190159405804703744,False,,0,,,,,,,"[{'user_id': '2557379772', 'username': 'jeetabhikar'}, {'user_id': '1152616481139482629', 'username': 'DidiKeBolo'}, {'user_id': '2526794479', 'username': 'MamataOfficial'}]",
1189826268851773440,1189826268851773440,1572511663000,2019-10-31,09:47:43,CET,1188845123381202944,roland_shan,Rolând Kim Shân,,I was suggested to you by Twitter what a #shame do we know each other before? Follow me then I follow you back together we will make good friends okay  pic.twitter.com/vDcmqReFi7,[],[],['https://pbs.twimg.com/media/EIMcrUkXsAApRlo.jpg'],2,0,1,['#shame'],[],https://twitter.com/roland_shan/status/1189826268851773440,False,,0,,,,,,,"[{'user_id': '1188845123381202944', 'username': 'roland_shan'}]",
1189415400246669312,1189415400246669312,1572413704000,2019-10-30,06:35:04,CET,67190473,vivekhooda_,Vivek Hooda,,This is horrifying to see such scars on #SiddharthDey neck  I didn’t like tht person &he definitely lacked in many ways inside #BiggBoss13 house  If such things cn happen behind 100’s of 🎥 & nobody even got a hint in audience 😒 #BB13 thinks tht they cn do nythng 4TRP #Shame  pic.twitter.com/wOeqVwONZz,[],[],['https://pbs.twimg.com/media/EIGm_9gUUAAHq3w.jpg'],13,115,273,"['#siddharthdey', '#biggboss13', '#bb13', '#shame']",[],https://twitter.com/vivekhooda_/status/1189415400246669312,False,,0,,,,,,,"[{'user_id': '67190473', 'username': 'vivekhooda_'}]",
1189087015519903747,1189087015519903747,1572335411000,2019-10-29,08:50:11,CET,39759035,nkashokbharan,N.K.Ashokbharan,,I am told that this board is found at a Colombo cafeteria called the “Peppermint cafe”. This is blatant racism. Right minded people should stop patronising this place. #Shame #LK #SL pic.twitter.com/epGVICrAsk,[],[],['https://pbs.twimg.com/media/EIB8VSwWoAA4gWH.jpg'],13,51,159,"['#shame', '#lk', '#sl']",[],https://twitter.com/nkashokbharan/status/1189087015519903747,False,,0,,,,,,,"[{'user_id': '39759035', 'username': 'nkashokbharan'}]",
1188953164768272390,1188717151202545664,1572303498000,2019-10-28,23:58:18,CET,1187872999644499968,sametta09251237,Sametta,,Yet the deplorable B media felt the need to tour Meghan down for not other reason other than the colour of her  http://skin.As  if to say a black woman should not be guest editing a magazine. #Shame on the B media for the despicable way they have treated Duchess of Sussex,['britishvogue'],['http://skin.As'],[],0,1,11,['#shame'],[],https://twitter.com/Sametta09251237/status/1188953164768272390,False,,0,,,,,,,"[{'user_id': '1187872999644499968', 'username': 'Sametta09251237'}, {'user_id': '27844479', 'username': 'BritishVogue'}]",
1188217891470151681,1188217891470151681,1572128196000,2019-10-27,00:16:36,CET,19847181,novogratz,Michael Novogratz,,I can’t believe how low we have sunk.   Starting to think North Korea is rubbing off on this administration.   #shame  https://twitter.com/mkraju/status/1188216545341792256 …,[],['https://twitter.com/mkraju/status/1188216545341792256'],[],28,14,171,['#shame'],[],https://twitter.com/novogratz/status/1188217891470151681,False,https://twitter.com/mkraju/status/1188216545341792256,0,,,,,,,"[{'user_id': '19847181', 'username': 'novogratz'}]",
1187931202004471808,1187931202004471808,1572059843000,2019-10-26,05:17:23,CET,1144606233241894912,ypyyannie,Yannie 😷🇭🇰,,Absolutely ridiculous that now illegal to publish personal information of HKPolice.  Actually HKers can’t really know they’re Police cuz all of them wear masks and no ID.  #shame #HKPolice pic.twitter.com/8aoe4GNIFc,[],[],['https://pbs.twimg.com/media/EHxhIQHVAAAZmdB.jpg'],0,5,9,"['#shame', '#hkpolice']",[],https://twitter.com/ypyyannie/status/1187931202004471808,False,,0,,,,,,,"[{'user_id': '1144606233241894912', 'username': 'ypyyannie'}]",
1191107386049740800,1190756370846486528,1572817105000,2019-11-03,22:38:25,CET,706430484780294144,s0ldier_gaming,SOLDIER_GAMING33,,LP OR JP OR GP THEY ALL NEEDS TO BE GO FAR AWAY FROM EARTH.  #PAULS Will be banned from the earth itself.  You mess with nature and the nature shall mark your name as shame🛎 shame🛎 shame 🛎 #shame  pic.twitter.com/G3JIj1x7Tq,['keemstar'],[],[],0,0,0,"['#pauls', '#shame']",[],https://twitter.com/S0LDIER_GAMING/status/1191107386049740800,False,,1,,,,,,,"[{'user_id': '706430484780294144', 'username': 'S0LDIER_GAMING'}, {'user_id': '872683897', 'username': 'KEEMSTAR'}]",
1191107279967252480,1191107279967252480,1572817079000,2019-11-03,22:37:59,CET,767546791571009536,judithmilch,Judith A. Milch,,"This is what hate, division & racism look like. Teaching xenophobia to your kids is a sin. Encouraging your children to believe that asylum seekers, refugees & immigrants (who are risking their very lives to come to the US), are criminals, terrorists & dirty scum, is EVIL. #Shame  https://twitter.com/Alyssa_Milano/status/1190998363728035841 …",[],['https://twitter.com/Alyssa_Milano/status/1190998363728035841'],[],0,1,1,['#shame'],[],https://twitter.com/JudithMilch/status/1191107279967252480,False,https://twitter.com/Alyssa_Milano/status/1190998363728035841,0,,,,,,,"[{'user_id': '767546791571009536', 'username': 'JudithMilch'}]",
1191104318105169920,1191104318105169920,1572816373000,2019-11-03,22:26:13,CET,2919558907,umairjibran7,#EndOccupation 🇵🇰🇵🇸,,"Everyone posting shit with the tag of “#IAmRabiPirzada” this is how she responded, with Islamic reference and ya’ll responding with some dare given by the Curator who btw is ANTI-Islam. #Shame!! #SaveASoul  pic.twitter.com/qKvux0En8B",[],[],['https://pbs.twimg.com/media/EIenDvQWkAAxJoX.jpg'],0,0,0,"['#iamrabipirzada', '#shame', '#saveasoul']",[],https://twitter.com/UmairJibran7/status/1191104318105169920,False,,0,,,,,,,"[{'user_id': '2919558907', 'username': 'UmairJibran7'}]",
1191061000063111168,1191061000063111168,1572806045000,2019-11-03,19:34:05,CET,98625181,canadiansymbol,🇨🇦 Farhaan Tariq,,"#freedommobile #shame on you, you claim LTE speeds in Mississauga, it's not even 2g speed, these are July 2019 results! @ Mississauga, Ontario  https://www.instagram.com/p/B4adrzWhFuS/?igshid=ms9pqlaos94z …",[],['https://www.instagram.com/p/B4adrzWhFuS/?igshid=ms9pqlaos94z'],[],0,0,0,"['#freedommobile', '#shame']",[],https://twitter.com/CanadianSymbol/status/1191061000063111168,False,,0,,,,,,,"[{'user_id': '98625181', 'username': 'CanadianSymbol'}]",
1191052239038820352,1191052239038820352,1572803957000,2019-11-03,18:59:17,CET,965795105876590592,rickubs_10,RITWIK KAUSHIK,,@durguniversity You guys are literally amazing..... Gave supplementary exam of computer and you marked it absent. Lol. Make sure that you don't mark the bride of the son of your Vice-chancellor Dr. Arun Palta Absent on his wedding. #shame #boycottdurguniversity #needrefund,[],[],[],0,0,0,"['#shame', '#boycottdurguniversity', '#needrefund']",[],https://twitter.com/rickubs_10/status/1191052239038820352,False,,0,,,,,,,"[{'user_id': '965795105876590592', 'username': 'rickubs_10'}]",
1191045254494879745,1191037410555179008,1572802291000,2019-11-03,18:31:31,CET,1189729652383744000,cdndriller78,Michael Barrett,,"Our country is a joke and you played a major role in that Butts, #CanadianHistory will remember you with #shame","['gmbutts', 'liberal_party']",[],[],0,2,2,"['#canadianhistory', '#shame']",[],https://twitter.com/CDNDriller78/status/1191045254494879745,False,,0,,,,,,,"[{'user_id': '1189729652383744000', 'username': 'CDNDriller78'}, {'user_id': '212621119', 'username': 'gmbutts'}, {'user_id': '16397147', 'username': 'liberal_party'}]",
